id,type,key,value
3065375294,survey,date,2014-09-07
3065375295,addr,city,Sunnyvale
3065375295,addr,housenumber,1562
3065375295,addr,street,Reston Terrace
3065375295,survey,date,2014-09-07
3065375296,addr,city,Sunnyvale
3065375296,addr,housenumber,1562
3065375296,addr,street,Riorden Terrace
3065375296,survey,date,2014-09-07
3065375297,addr,city,Sunnyvale
3065375297,addr,housenumber,1563
3065375297,addr,street,Sunnyvale-Saratoga Road
3065375297,survey,date,2014-09-07
3065375298,addr,city,Sunnyvale
3065375298,addr,housenumber,1564
3065375298,addr,street,Oak Point Terrace
3065375298,survey,date,2014-09-07
3065375299,addr,city,Sunnyvale
3065375299,addr,housenumber,1564
3065375299,addr,street,Pine Pass Terrace
3065375299,survey,date,2014-09-07
3065375300,addr,city,Sunnyvale
3065375300,addr,housenumber,1564
3065375300,addr,street,Quebec Court
3065375300,survey,date,2014-09-07
3065375301,addr,city,Sunnyvale
3065375301,addr,housenumber,1564
3065375301,addr,street,Tenaka Place
3065375301,survey,date,2014-09-07
3065375302,addr,city,Sunnyvale
3065375302,addr,housenumber,1565
3065375302,addr,street,Oak Point Terrace
3065375302,survey,date,2014-09-07
3065375303,addr,city,Sunnyvale
3065375303,addr,housenumber,1565
3065375303,addr,street,Pine Pass Terrace
3065375303,survey,date,2014-09-07
3065375304,addr,city,Sunnyvale
3065375304,addr,housenumber,1565
3065375304,addr,street,Quebec Court
3065375304,survey,date,2014-09-07
3065375305,addr,city,Sunnyvale
3065375305,addr,housenumber,1565
3065375305,addr,street,Reston Terrace
3065375305,survey,date,2014-09-07
3065375306,addr,city,Sunnyvale
3065375306,addr,housenumber,1565
3065375306,addr,street,Riorden Terrace
3065375306,survey,date,2014-09-07
3065375307,addr,city,Sunnyvale
3065375307,addr,housenumber,1566
3065375307,addr,street,Quebec Court
3065375307,survey,date,2014-09-07
3065375308,addr,city,Sunnyvale
3065375308,addr,housenumber,1566
3065375308,addr,street,Reston Terrace
3065375308,survey,date,2014-09-07
3065375309,addr,city,Sunnyvale
3065375309,addr,housenumber,1566
3065375309,addr,street,Riorden Terrace
3065375309,survey,date,2014-09-07
3065375310,addr,city,Sunnyvale
3065375310,addr,housenumber,1566
3065375310,addr,street,Tenaka Place
3065375310,survey,date,2014-09-07
3065375311,addr,city,Sunnyvale
3065375311,addr,housenumber,1567
3065375311,addr,street,Oak Point Terrace
3065375311,survey,date,2014-09-07
3065375312,addr,city,Sunnyvale
3065375312,addr,housenumber,1567
3065375312,addr,street,Pine Pass Terrace
3065375312,survey,date,2014-09-07
3065375313,addr,city,Sunnyvale
3065375313,addr,housenumber,1567
3065375313,addr,street,Quebec Court
3065375313,survey,date,2014-09-07
3065375314,addr,city,Sunnyvale
3065375314,addr,housenumber,1567
3065375314,addr,street,Sunnyvale-Saratoga Road
3065375314,survey,date,2014-09-07
3065375315,addr,city,Sunnyvale
3065375315,addr,housenumber,1569
3065375315,addr,street,Reston Terrace
3065375315,survey,date,2014-09-07
3065375316,addr,city,Sunnyvale
3065375316,addr,housenumber,1569
3065375316,addr,street,Riorden Terrace
3065375316,survey,date,2014-09-07
3065375317,addr,city,Sunnyvale
3065375317,addr,housenumber,1570
3065375317,addr,street,Quebec Court
3065375317,survey,date,2014-09-07
3065375318,addr,city,Sunnyvale
3065375318,addr,housenumber,1570
3065375318,addr,street,Reston Terrace
3065375318,survey,date,2014-09-07
3065375319,addr,city,Sunnyvale
3065375319,addr,housenumber,1570
3065375319,addr,street,Riorden Terrace
3065375319,survey,date,2014-09-07
3065375320,addr,city,Sunnyvale
3065375320,addr,housenumber,1571
3065375320,addr,street,Quebec Court
3065375320,survey,date,2014-09-07
3065375321,addr,city,Sunnyvale
3065375321,addr,housenumber,1572
3065375321,addr,street,Quebec Court
3065375321,survey,date,2014-09-07
3065375322,addr,city,Sunnyvale
3065375322,addr,housenumber,1573
3065375322,addr,street,Quebec Court
3065375322,survey,date,2014-09-07
3065375323,addr,city,Sunnyvale
3065375323,addr,housenumber,1573
3065375323,addr,street,Reston Terrace
3065375323,survey,date,2014-09-07
3065375324,addr,city,Sunnyvale
3065375324,addr,housenumber,1573
3065375324,addr,street,Riorden Terrace
3065375324,survey,date,2014-09-07
3065375325,addr,city,Sunnyvale
3065375325,addr,housenumber,1573
3065375325,addr,street,Tenaka Place
3065375325,survey,date,2014-09-07
3065375326,addr,city,Sunnyvale
3065375326,addr,housenumber,1574
3065375326,addr,street,Reston Terrace
3065375326,survey,date,2014-09-07
3065375327,addr,city,Sunnyvale
3065375327,addr,housenumber,1574
3065375327,addr,street,Riorden Terrace
3065375327,survey,date,2014-09-07
3065375328,addr,city,Sunnyvale
3065375328,addr,housenumber,1576
3065375328,addr,street,Quebec Court
3065375328,survey,date,2014-09-07
3065375329,addr,city,Sunnyvale
3065375329,addr,housenumber,1577
3065375329,addr,street,Quebec Court
3065375329,survey,date,2014-09-07
3065375330,addr,city,Sunnyvale
3065375330,addr,housenumber,1577
3065375330,addr,street,Reston Terrace
3065375330,survey,date,2014-09-07
3065375331,addr,city,Sunnyvale
3065375331,addr,housenumber,1577
3065375331,addr,street,Riorden Terrace
3065375331,survey,date,2014-09-07
3065375332,addr,city,Sunnyvale
3065375332,addr,housenumber,1578
3065375332,addr,street,Reston Terrace
3065375332,survey,date,2014-09-07
3065378033,addr,city,Sunnyvale
3065378033,addr,housenumber,1578
3065378033,addr,street,Riorden Terrace
3065378033,survey,date,2014-09-07
3065378034,addr,city,Sunnyvale
3065378034,addr,housenumber,1579
3065378034,addr,street,Quebec Court
3065378034,survey,date,2014-09-07
3065378035,addr,city,Sunnyvale
3065378035,addr,housenumber,1580
3065378035,addr,street,Quebec Court
3065378035,survey,date,2014-09-07
3065378036,addr,city,Sunnyvale
3065378036,addr,housenumber,1581
3065378036,addr,street,Reston Terrace
3065378036,survey,date,2014-09-07
3065378037,addr,city,Sunnyvale
3065378037,addr,housenumber,1581
3065378037,addr,street,Riorden Terrace
3065378037,survey,date,2014-09-07
3065378038,addr,city,Sunnyvale
3065378038,addr,housenumber,1582
3065378038,addr,street,Quebec Court
3065378038,survey,date,2014-09-07
3065378039,addr,city,Sunnyvale
3065378039,addr,housenumber,1582
3065378039,addr,street,Reston Terrace
3065378039,survey,date,2014-09-07
3065378040,addr,city,Sunnyvale
3065378040,addr,housenumber,1582
3065378040,addr,street,Riorden Terrace
3065378040,survey,date,2014-09-07
3065378041,addr,city,Sunnyvale
3065378041,addr,housenumber,1583
3065378041,addr,street,Quebec Court
3065378041,survey,date,2014-09-07
3065378042,addr,city,Sunnyvale
3065378042,addr,housenumber,1584
3065378042,addr,street,Quebec Court
3065378042,survey,date,2014-09-07
3065378043,addr,city,Sunnyvale
3065378043,addr,housenumber,1585
3065378043,addr,street,Quebec Court
3065378043,survey,date,2014-09-07
3065378044,addr,city,Sunnyvale
3065378044,addr,housenumber,1585
3065378044,addr,street,Reston Terrace
3065378044,survey,date,2014-09-07
3065378045,addr,city,Sunnyvale
3065378045,addr,housenumber,1585
3065378045,addr,street,Riorden Terrace
3065378045,survey,date,2014-09-07
3065378046,addr,city,Sunnyvale
3065378046,addr,housenumber,1586
3065378046,addr,street,Quebec Court
3065378046,survey,date,2014-09-07
3065378047,addr,city,Sunnyvale
3065378047,addr,housenumber,1586
3065378047,addr,street,Reston Terrace
3065378047,survey,date,2014-09-07
3065378048,addr,city,Sunnyvale
3065378048,addr,housenumber,1586
3065378048,addr,street,Riorden Terrace
3065378048,survey,date,2014-09-07
3065378049,addr,city,Sunnyvale
3065378049,addr,housenumber,1587
3065378049,addr,street,Quebec Court
3065378049,survey,date,2014-09-07
3065378050,addr,city,Sunnyvale
3065378050,addr,housenumber,1588
3065378050,addr,street,Quebec Court
3065378050,survey,date,2014-09-07
3065378051,addr,city,Sunnyvale
3065378051,addr,housenumber,1589
3065378051,addr,street,Quebec Court
3065378051,survey,date,2014-09-07
3065378052,addr,city,Sunnyvale
3065378052,addr,housenumber,1589
3065378052,addr,street,Reston Terrace
3065378052,survey,date,2014-09-07
3065378053,addr,city,Sunnyvale
3065378053,addr,housenumber,1589
3065378053,addr,street,Riorden Terrace
3065378053,survey,date,2014-09-07
3065378054,addr,city,Sunnyvale
3065378054,addr,housenumber,1590
3065378054,addr,street,Quebec Court
3065378054,survey,date,2014-09-07
3065378055,addr,city,Sunnyvale
3065378055,addr,housenumber,1590
3065378055,addr,street,Reston Terrace
3065378055,survey,date,2014-09-07
3065378056,addr,city,Sunnyvale
3065378056,addr,housenumber,1590
3065378056,addr,street,Riorden Terrace
3065378056,survey,date,2014-09-07
3065378057,addr,city,Sunnyvale
3065378057,addr,housenumber,1591
3065378057,addr,street,Quebec Court
3065378057,survey,date,2014-09-07
3065378058,addr,city,Sunnyvale
3065378058,addr,housenumber,1592
3065378058,addr,street,Quebec Court
3065378058,survey,date,2014-09-07
3065378059,addr,city,Sunnyvale
3065378059,addr,housenumber,1593
3065378059,addr,street,Quebec Court
3065378059,survey,date,2014-09-07
3065378060,addr,city,Sunnyvale
3065378060,addr,housenumber,1593
3065378060,addr,street,Reston Terrace
3065378060,survey,date,2014-09-07
3065378061,addr,city,Sunnyvale
3065378061,addr,housenumber,1596
3065378061,addr,street,Riorden Terrace
3065378061,survey,date,2014-09-07
3065378062,addr,city,Sunnyvale
3065378062,addr,housenumber,1597
3065378062,addr,street,Reston Terrace
3065378062,survey,date,2014-09-07
3065378063,addr,city,Sunnyvale
3065378063,addr,housenumber,1598
3065378063,addr,street,Riorden Terrace
3065378063,survey,date,2014-09-07
3065378064,addr,city,Sunnyvale
3065378064,addr,housenumber,1653
3065378064,addr,street,Oak Point Terrace
3065378064,survey,date,2014-09-07
3065378065,addr,city,Sunnyvale
3065378065,addr,housenumber,1653
3065378065,addr,street,Pine Pass Terrace
3065378065,survey,date,2014-09-07
3065378066,addr,city,Sunnyvale
3065378066,addr,housenumber,503
3065378066,addr,street,Alberta Avenue
3065378066,survey,date,2014-09-07
3065378067,addr,city,Sunnyvale
3065378067,addr,housenumber,507
3065378067,addr,street,Alberta Avenue
3065378067,survey,date,2014-09-07
3065378068,addr,city,Sunnyvale
3065378068,addr,housenumber,510
3065378068,addr,street,Alberta Avenue
3065378068,survey,date,2014-09-07
3065378069,addr,city,Sunnyvale
3065378069,addr,housenumber,511
3065378069,addr,street,Alberta Avenue
3065378069,survey,date,2014-09-07
3065378070,addr,city,Sunnyvale
3065378070,addr,housenumber,513
3065378070,addr,street,Alberta Avenue
3065378070,survey,date,2014-09-07
3065378071,addr,city,Sunnyvale
3065378071,addr,housenumber,516
3065378071,addr,street,Alberta Avenue
3065378071,survey,date,2014-09-07
3065378072,addr,city,Sunnyvale
3065378072,addr,housenumber,517
3065378072,addr,street,Alberta Avenue
3065378072,survey,date,2014-09-07
3065378073,addr,city,Sunnyvale
3065378073,addr,housenumber,519
3065378073,addr,street,Alberta Avenue
3065378073,survey,date,2014-09-07
3065378074,addr,city,Sunnyvale
3065378074,addr,housenumber,520
3065378074,addr,street,Alberta Avenue
3065378074,survey,date,2014-09-07
3065378075,addr,city,Sunnyvale
3065378075,addr,housenumber,521
3065378075,addr,street,Alberta Avenue
3065378075,survey,date,2014-09-07
3065378076,addr,city,Sunnyvale
3065378076,addr,housenumber,522
3065378076,addr,street,Alberta Avenue
3065378076,survey,date,2014-09-07
3065378077,addr,city,Sunnyvale
3065378077,addr,housenumber,525
3065378077,addr,street,Alberta Avenue
3065378077,survey,date,2014-09-07
3065378078,addr,city,Sunnyvale
3065378078,addr,housenumber,526
3065378078,addr,street,Alberta Avenue
3065378078,survey,date,2014-09-07
3065378079,addr,city,Sunnyvale
3065378079,addr,housenumber,528
3065378079,addr,street,Alberta Avenue
3065378079,survey,date,2014-09-07
3065378080,addr,city,Sunnyvale
3065378080,addr,housenumber,529
3065378080,addr,street,Alberta Avenue
3065378080,survey,date,2014-09-07
3065378081,addr,city,Sunnyvale
3065378081,addr,housenumber,530
3065378081,addr,street,Alberta Avenue
3065378081,survey,date,2014-09-07
3065378082,addr,city,Sunnyvale
3065378082,addr,housenumber,533
3065378082,addr,street,Alberta Avenue
3065378082,survey,date,2014-09-07
3065378083,addr,city,Sunnyvale
3065378083,addr,housenumber,536
3065378083,addr,street,Alberta Avenue
3065378083,survey,date,2014-09-07
3065378084,addr,city,Sunnyvale
3065378084,addr,housenumber,538
3065378084,addr,street,Alberta Avenue
3065378084,survey,date,2014-09-07
3065378085,addr,city,Sunnyvale
3065378085,addr,housenumber,542
3065378085,addr,street,Alberta Avenue
3065378085,survey,date,2014-09-07
3065378086,addr,city,Sunnyvale
3065378086,addr,housenumber,550
3065378086,addr,street,Alberta Avenue
3065378086,survey,date,2014-09-07
3065378087,addr,city,Sunnyvale
3065378087,addr,housenumber,552
3065378087,addr,street,Alberta Avenue
3065378087,survey,date,2014-09-07
3065378088,addr,city,Sunnyvale
3065378088,addr,housenumber,554
3065378088,addr,street,Alberta Avenue
3065378088,survey,date,2014-09-07
3065378089,addr,city,Sunnyvale
3065378089,addr,housenumber,566
3065378089,addr,street,Alberta Avenue
3065378089,survey,date,2014-09-07
3065378090,addr,city,Sunnyvale
3065378090,addr,housenumber,568
3065378090,addr,street,Alberta Avenue
3065378090,survey,date,2014-09-07
3065378091,addr,city,Sunnyvale
3065378091,addr,housenumber,572
3065378091,addr,street,Alberta Avenue
3065378091,survey,date,2014-09-07
3065378092,addr,city,Sunnyvale
3065378092,addr,housenumber,574
3065378092,addr,street,Alberta Avenue
3065378092,survey,date,2014-09-07
3065378093,addr,city,Sunnyvale
3065378093,addr,housenumber,578
3065378093,addr,street,Alberta Avenue
3065378093,survey,date,2014-09-07
3065378094,addr,city,Sunnyvale
3065378094,addr,housenumber,580
3065378094,addr,street,Alberta Avenue
3065378094,survey,date,2014-09-07
3065378095,addr,city,Sunnyvale
3065378095,addr,housenumber,584
3065378095,addr,street,Alberta Avenue
3065378095,survey,date,2014-09-07
3065378096,addr,city,Sunnyvale
3065378096,addr,housenumber,586
3065378096,addr,street,Alberta Avenue
3065378096,survey,date,2014-09-07
3065378097,addr,city,Sunnyvale
3065378097,addr,housenumber,590
3065378097,addr,street,Alberta Avenue
3065378097,survey,date,2014-09-07
3065378098,addr,city,Sunnyvale
3065378098,addr,housenumber,592
3065378098,addr,street,Alberta Avenue
3065378098,survey,date,2014-09-07
3065378099,addr,city,Sunnyvale
3065378099,addr,housenumber,596
3065378099,addr,street,Alberta Avenue
3065378099,survey,date,2014-09-07
3065378100,addr,city,Sunnyvale
3065378100,addr,housenumber,598
3065378100,addr,street,Alberta Avenue
3065378100,survey,date,2014-09-07
